oid	case_name	date	missing_para	class	pdf_len	pdf_text_head
14835	Kienzle v. Yantzer	2007-10-19	21	SIGNATURE	112	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Donovan J. Foughty, D.J. Gerald W. Vand
14849	Hendricks Prop. Mgmt. Corp. v. Birch	2007-11-19	28	SIGNATURE	127	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner IV 11 John C. McClintock, Jr., D.J. Ger
14851	In the Matter of the Application for	2007-12-03	15	PDF_LACKS_MARKER		
14876	Bartch v. ND Dept. of Transportation	2007-12-17	11	SIGNATURE	108	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom William A. Herauf, D.J. Gerald W. VandeWall
14877	Nagel v. Workforce Safety and Ins., 	2007-12-19	18	SIGNATURE	105	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Sonja Clapp,
14878	Disciplinary Board v. Johnson  (Cons	2007-12-19	47	SIGNATURE	119	Dale V. Sandstrom Daniel J. Crothers Carol Ronning Kapsner John C. McClintock, Jr., D.J. Gerald W. V
14882	Brewer v. Ziegler	2007-12-20	33	SIGNATURE	109	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom Donovan J. Foughty, D.J. Gerald W. VandeWal
14883	Hsu v. Marian Manor Apartments	2007-12-20	19	SIGNATURE	108	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Donovan J. Foughty, D.J. Gerald W. VandeWal
14894	State v. Desjarlais        (Consolid	2008-01-22	12	SIGNATURE	106	Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring William F. Hodny, S.J. Gerald W. VandeWalle
14895	Van Sickle, et al. v. Hallmark & Ass	2008-01-22	30	SIGNATURE	110	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom Lawrence A. Leclerc, S.J. Gerald W. VandeWa
14914	Interest of R.P.  (CONFIDENTIAL)	2008-02-27	27	SIGNATURE	112	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner Donovan J. Foughty, D.J. Gerald W. Vand
14915	Langer, et al. v. Bartholomay, et al	2008-02-29	35	SIGNATURE	116	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Mary Muehlen Maring Lawrence A. Leclerc, S.J. Everett N
14916	Sabo, et al. v. Keidel, et al.	2008-03-03	14	SIGNATURE	108	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Robert W. Holte, S.J. Gerald W. VandeWal
14928	Serr v. Serr	2008-03-20	23	SUBSTANTIVE	229	Cody Serr also asserts the district court erred in its child support calculation by failing to apply
14928	Serr v. Serr	2008-03-20	24	SUBSTANTIVE	110	The district court judgment is affirmed in part, reversed in part, and remanded III for further proc
14928	Serr v. Serr	2008-03-20	25	SIGNATURE	108	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Dale V. Sand
14928	Serr v. Serr	2008-03-20	26	PDF_LACKS_MARKER		
14928	Serr v. Serr	2008-03-20	27	PDF_LACKS_MARKER		
14930	Hitz v. Hitz	2008-03-24	18	SIGNATURE	108	Carol Ronning Kapsner Dale V. Sandstrom Daniel J. Crothers William F. Hodny, S.J. Gerald W. VandeWal
14946	Sauby v. City of Fargo	2008-03-25	14	SUBSTANTIVE	132	Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring William A. Herauf, D.J. I concur in the res
14947	Olson v. Workforce Safety and Insura	2008-03-25	30	SIGNATURE	116	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Steven L. Marquart, D.J. 9 Gerald W. Van
14948	Stanhope v. Phillips-Stanhope	2008-03-27	16	SUBSTANTIVE	135	Mary Muehlen Maring Daniel J. Crothers Sonna M. Anderson, D.J. Gerald W. VandeWalle, C.J. I concur i
14949	Wessman v. Wessman	2008-03-31	26	SIGNATURE	123	Mary Muehlen Maring William F. Hodny, S.J. John C. McClintock, Jr., D.J. Ronald E. Goodman, S.J. Ger
14943	Grosgebauer v. N.D. Dept. of Transpo	2008-04-18	17	SIGNATURE	111	Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner Bruce E. Bohlman, S.J. Gerald W. VandeW
14944	Stockman Bank of Montana v. AGSCO, I	2008-04-18	10	SIGNATURE	113	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Carol Ronning Kapsner Mary Muehlen Maring Bruce E. Bohl
14952	Manske v. Workforce Safety and Insur	2008-04-23	16	SUBSTANTIVE	148	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Allan L. Schmalenberger, D. J. 
14953	Ward, et al. v. Bullis, et al.	2008-04-25	34	SIGNATURE	114	Dale V. Sandstrom Mary Muehlen Maring Donovan J. Foughty, D.J. Sonna M. Anderson, D.J. Gerald W. Van
14963	State v. Schwab (Consolidated w/2007	2008-05-15	13	SUBSTANTIVE	1201	Here, however, the evidence indicating Schwab’s intoxication is equivocal. While Schwab admitted to 
14963	State v. Schwab (Consolidated w/2007	2008-05-15	14	SUBSTANTIVE	435	We conclude the district court abused its discretion by not allowing Burkett to testify; thus, it is
14963	State v. Schwab (Consolidated w/2007	2008-05-15	15	SIGNATURE	109	Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Gerald W. VandeWalle,
14963	State v. Schwab (Consolidated w/2007	2008-05-15	16	PDF_LACKS_MARKER		
14963	State v. Schwab (Consolidated w/2007	2008-05-15	17	PDF_LACKS_MARKER		
14967	Reopelle v. Workforce Safety and Ins	2008-05-15	20	SIGNATURE	109	Gerald W. VandeWalle, C.J. Robert O. Wefald, D.J. Carol Ronning Kapsner Mary Muehlen Maring Dale V. 
14970	Guardianship/Conservatorship of D.M.	2008-05-23	19	SIGNATURE	116	Daniel J. Crothers Mary Muehlen Maring Donovan Foughty, D.J. Sonna M. Anderson, D.J. Gerald W. Vande
14986	Riemers v. State of North Dakota, et	2008-06-02	17	SIGNATURE	141	Robert W. Holte, S.J. Ronald E. Goodman, S.J. Burt L. Riskedahl, S.J. Allan L. Schmalenberger, D.J. 
14997	Overboe v. Brodshaug	2008-06-05	13	SUBSTANTIVE	305	Brodshaug’s allegations about Overboe’s representation were to reduce or to avoid Overboe’s attempt 
14997	Overboe v. Brodshaug	2008-06-05	14	SUBSTANTIVE	827	Overboe argues the district court abused its discretion in admitting into evidence expert testimony 
14997	Overboe v. Brodshaug	2008-06-05	15	SUBSTANTIVE	1111	Rule 16(d)(4), N.D.R.Civ.P., authorizes a district court to hold a pretrial conference to deal with 
14997	Overboe v. Brodshaug	2008-06-05	16	SUBSTANTIVE	983	Overboe argues the district court’s findings of fact are clearly erroneous. He attacks the following
14997	Overboe v. Brodshaug	2008-06-05	17	SUBSTANTIVE	869	In Edward H. Schwartz Const., Inc. v. Driessen, we outlined our standard of review of findings of fa
14998	Burlington Northern v. Fail, et al.	2008-06-09	11	SIGNATURE	116	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Dale V. Sandstrom Allan L. Schm
14999	Baukol Builders v. County of Grand F	2008-06-09	38	SIGNATURE	119	Dale V. Sandstrom Daniel J. Crothers 12 Mary Muehlen Maring Allan L. Schmalenberger, D.J. Gerald W. 
15000	Peterson v. Ziegler	2008-06-09	16	SIGNATURE	107	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Richard Lee Hagar, D.J. Gerald W. VandeWall
15001	Red River Wings, Inc. v. Hoot, Inc. 	2008-06-20	62	SIGNATURE	119	Carol Ronning Kapsner Robert W. Holte, S.J. Donovan J. Foughty, D.J. Bruce E. Bohlman, S.J. Gerald W
15011	State v. Blunt	2008-06-30	34	SIGNATURE	110	Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring Richard L. Hagar, D.J. Gerald W. VandeWalle
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	9	SUBSTANTIVE	583	Under N.D.C.C. § 14-17-14(1) (1993), a judgment “determining the existence or nonexistence of the pa
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	10	SUBSTANTIVE	680	In Interest of M.Z., 472 N.W.2d 222, 223 (N.D. 1991), this Court concluded that N.D.C.C. § 14-17-10(
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	11	SUBSTANTIVE	475	Here, the district court was precluded by our holding in M.Z. from granting C.K.’s post-judgment mot
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	12	SUBSTANTIVE	499	We hold that the law in effect in 1993, the year the original paternity adjudication proceeding was 
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	13	SUBSTANTIVE	130	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom William F. Hodny, S.J. I concur in the reul
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	14	SUBSTANTIVE	98	The Honorable William F. Hodny, S.J., sitting in place of Kapsner, J., disqualified. 3
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	15	PDF_LACKS_MARKER		
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	16	PDF_LACKS_MARKER		
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	17	PDF_LACKS_MARKER		
15012	Gerhardt, et al. v. C.K.          (C	2008-06-30	18	PDF_LACKS_MARKER		
15013	Lagerquist v. Stergo, et al.	2008-07-02	31	SIGNATURE	118	Carol Ronning Kapsner Daniel J. Crothers William A. Herauf, D.J. Wiiliam W. McLees, D.J. Gerald W. V
15015	Carroll v. N.D. Workforce Safety & I	2008-07-07	16	SIGNATURE	115	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Ronald E. Goodman, S.J. Bruce E
15023	Estate of Conley	2008-07-23	31	SIGNATURE	117	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Allan L. Schmalenberger, D.J. Gerald W.
15024	Strand, et al. v. Cass County, et al	2008-07-25	26	SIGNATURE	113	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Allan L. Schmalenberger, D.J. Gerald W. Van
15025	Hutchinson v. Boyle    (Consolidated	2008-07-28	12	SIGNATURE	110	Dale V. Sandstrom Carol Ronning Kapsner Mary Muehlen Maring Bruce E. Bohlman, S.J. Gerald W. VandeWa
15034	Sanders v. Gravel Products, Inc.	2008-09-02	26	SIGNATURE	107	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Benny A. Graff, S.J. Gerald W. VandeWalle, 
15038	Doeden v. Stubstad	2008-09-04	23	SIGNATURE	106	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Bruce Bohlman, S.J. Gerald W. VandeWalle
15040	Ongstad, et al. v. Piper Jaffray & C	2008-09-08	6	SUBSTANTIVE	288	The district court had jurisdiction under N.D. Const. art. VI, § 8, and N.D.C.C. § 27-05-06. The app
15040	Ongstad, et al. v. Piper Jaffray & C	2008-09-08	20	SIGNATURE	114	Dale V. Sandstrom Carol Ronning Kapsner Daniel J. Crothers Daniel D. Narum, D.J. Mary Muehlen Maring
15042	Von Ruden v. ND Workforce Safety and	2008-09-08	20	SIGNATURE	111	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Daniel D. Narum, D.J. Gerald W. VandeWal
15045	Disciplinary Board v. Tollefson	2008-09-23	13	SIGNATURE	86	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Carol Ronning Kapsner Daniel J. Crothers
15053	Drayton v. Workforce Safety and Insu	2008-09-25	47	SIGNATURE	111	Dale V. Sandstrom Carol Ronning Kapsner Mary Muehlen Maring Ronald E. Goodman, S.J. Gerald W. VandeW
15070	Clark v. Workforce Safety & Insuranc	2008-10-24	20	SIGNATURE	110	Gerald W. VandeWalle, C.J. Mary Muehlen Maring Dale V. Sandstrom Carol Ronning Kapsner William W. Mc
15068	State v. Kaseman	2008-10-27	13	SIGNATURE	114	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Steven E. McCullough, D.J. Gerald W. Va
15086	Solem v. Solem	2008-11-21	21	SIGNATURE	106	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Wade L. Webb, D.J. Gerald W. VandeWalle
15087	Aakre v. Disciplinary Board	2008-11-21	15	SIGNATURE	68	Gerald W. VandeWalle, C.J. Daniel J. Crothers Carol Ronning Kapsner
15089	State v. Kruckenberg	2008-11-24	34	SIGNATURE	106	Mary Muehlen Maring Carol Ronning Kapsner Daniel J. Crothers Wade L. Webb, D.J. Gerald W. VandeWalle
15105	Brummund v. Brummund	2008-12-16	2	SUBSTANTIVE	299	Clarice and Carlton Brummund were married in March 1994. Prior to their marriage, they entered into 
15110	Gustafson v. Gustafson	2008-12-18	17	SIGNATURE	106	Dale V. Sandstrom Carol Ronning Kapsner Daniel J. Crothers Zane Anderson, D.J. Gerald W. VandeWalle,
15111	Clark v. State (Cross-reference w/20	2008-12-18	29	SIGNATURE	107	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Zane Anderso
15344	Disciplinary Board v. Karlsen  (Cons	2008-12-23	19	SIGNATURE	86	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Dale V. Sandstrom
15114	Voigt v. State	2008-12-31	12	SIGNATURE	120	Carol Ronning Kapsner Mary Muehlen Maring Daniel D. Narum, D.J. John C. McClintock, Jr., D.J. Gerald
15134	Reinholdt v. ND Dept. of Human Servi	2009-02-03	23	SUBSTANTIVE	308	Reinholdt had the burden to prove the asset at issue, a cause of action against her guardians for br
15134	Reinholdt v. ND Dept. of Human Servi	2009-02-03	24	SUBSTANTIVE	490	We conclude the Department correctly determined Reinholdt’s available assets exceed the limit for Me
15134	Reinholdt v. ND Dept. of Human Servi	2009-02-03	25	SIGNATURE	108	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Gerald W. VandeWalle,
15134	Reinholdt v. ND Dept. of Human Servi	2009-02-03	26	PDF_LACKS_MARKER		
15134	Reinholdt v. ND Dept. of Human Servi	2009-02-03	27	PDF_LACKS_MARKER		
15147	Adoption of J.D.F.       (Confidenti	2009-02-05	24	SIGNATURE	116	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner John C McClintock, Jr., D.J. Gerald W. 
15148	Bruder v. WSI, et al.	2009-02-06	19	SIGNATURE	111	Dale V. Sandstrom Carol Ronning Kapsner Mary Muehlen Maring William W. McLees, D.J. Gerald W. VandeW
15149	Reciprocal Discipline of Hellerud	2009-03-27	9	SIGNATURE	66	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Dale V. Sandstrom
15168	Interest of J.S.L.   (CONFIDENTIAL)	2009-04-02	28	SUBSTANTIVE	147	W.M. argues the evidence regarding his ability to parent does not support the court’s finding that J
15169	Reciprocal Discipline of Thoms	2009-04-06	9	SIGNATURE	87	Gerald W. VandeWalle, C.J. Mary Muehlen Maring Carol Ronning Kapsner Daniel J. Crothers
15172	Interest of B.F.    (CONFIDENTIAL)	2009-04-06	19	SIGNATURE	107	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom Robert O. Wefald, D.J. Gerald W. VandeWalle
15174	Bergum v. ND Workforce Safety and In	2009-04-06	28	SIGNATURE	120	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Everett Nels Olson, S.J. IV 9 Gerald W. 
15175	Interest of M.W.      (CONFIDENTIAL)	2009-04-07	14	SIGNATURE	103	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom Zane Anderson, D.J. Gerald W. VandeWalle, C
15188	State ex rel. Stenehjem v. Simple.Ne	2009-05-06	17	SIGNATURE	117	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner John C. McClintock, Jr., D.J. Gerald W.
15195	Neuhalfen v. WSI, et al.	2009-05-15	30	SIGNATURE	111	Carol Ronning Kapsner Dale V. Sandstrom Mary Muehlen Maring John C. McClintock, D.J. Gerald W. Vande
15196	Carlson v. Workforce Safety & Insura	2009-05-18	38	SIGNATURE	113	Dale V. Sandstrom 15 Daniel J. Crothers Mary Muehlen Maring Bruce A. Romanick, D.J. Gerald W. VandeW
15197	Rutherford v. BNSF Railway Co.	2009-05-22	30	SIGNATURE	110	Carol Ronning Kapsner Mary Muehlen Maring Dale V. Sandstrom M. Richard Geiger, D.J. Gerald W. VandeW
15212	Miller v. Workforce Safety and Insur	2009-06-19	17	SIGNATURE	107	Carol Ronning Kapsner Mary Muehlen Maring Dale V. Sandstrom Benny A. Graff, S.J. Gerald W. VandeWall
15213	Khokha v. Shahin	2009-06-22	31	SIGNATURE	101	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring Kirk Smith, S.J.
15265	Disciplinary Board v. Peterson	2009-06-24	11	SIGNATURE	71	Gerald W. VandeWalle, C.J. Daniel J. Crothers Carol Ronning Kapsner 3
15220	Riemers v. State	2009-07-09	23	SUBSTANTIVE	561	Second, the University’s Apartment Solicitation Policy is not an effort to suppress expression merel
15220	Riemers v. State	2009-07-09	24	SUBSTANTIVE	623	Riemers argues the University unconstitutionally denied him permission to gather signatures in the M
15220	Riemers v. State	2009-07-09	25	SUBSTANTIVE	332	Again, we initially consider the type of forum at issue. The University concedes that at least the p
15220	Riemers v. State	2009-07-09	26	SUBSTANTIVE	444	As we explained in Beneda, First Amendment protections are subject to heightened scrutiny in a tradi
15220	Riemers v. State	2009-07-09	27	SUBSTANTIVE	1609	Riemers first challenges the University’s policy regarding the Memorial Union requirement that solic
15232	Hill, et al. v. Lindner, et al.	2009-07-09	18	SIGNATURE	105	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom Benny A. Graff, S.J. Gerald W. VandeWalle, 
15266	Reciprocal Discipline of Thoms	2009-07-14	9	SIGNATURE	88	Gerald W. VandeWalle, C.J. Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner
15260	Abdullah v. State, et al.	2009-07-29	35	SIGNATURE	109	Mary Muehlen Maring Carol Ronning Kapsner Ronald E. Goodman, S.J. Kirk Smith, S.J. Gerald W. VandeWa
15274	Industrial Contractors, Inc. v. Work	2009-09-04	19	SIGNATURE	114	Mary Muehlen Maring Daniel J. Crothers William F. Hodny, S.J. Everett Nels Olson, S.J. Gerald W. Van
15282	Schleuter v. Northern Plains Ins., e	2009-09-23	26	SIGNATURE	103	Daniel J. Crothers Dale V. Sandstrom Carol Ronning Kapsner Sonja Clapp, D.J. Gerald W. VandeWalle, C
15286	Interest of O.F., a child  (confiden	2009-10-13	3	SUBSTANTIVE	463	On July 17, 2008, O.F. violated curfew when he left his home at 2 a.m. Bismarck police cited O.F. fo
15286	Interest of O.F., a child  (confiden	2009-10-13	4	SUBSTANTIVE	1524	On September 16, 2008, an assistant Burleigh County state’s attorney (“State”) filed a petition in j
15286	Interest of O.F., a child  (confiden	2009-10-13	5	SUBSTANTIVE	269	O.F. argues double jeopardy barred the juvenile court from punishing him for committing the delinque
15286	Interest of O.F., a child  (confiden	2009-10-13	6	SUBSTANTIVE	1390	“Double jeopardy principles apply to juvenile court proceedings involving adjudication of delinquent
15286	Interest of O.F., a child  (confiden	2009-10-13	7	SUBSTANTIVE	670	This Court has not addressed whether a sanction imposed by a juvenile drug court for violation of it
15300	Schlosser v. N.D. Dep't. of Transp.	2009-11-19	15	SIGNATURE	109	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers James M. Bek
15301	Swenson v. Workforce Safety & Insura	2009-11-30	19	SIGNATURE	110	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner Bruce E. Bohlman, S.J. Gerald W. VandeW
15302	Sample v. N.D. Department of Transpo	2009-12-02	14	SIGNATURE	113	Mary Muehlen Maring Carol Ronning Kapsner Daniel D. Narum, D.J. Gerald W. VandeWalle, C.J. Bruce E. 
15315	Minto Grain, et al. v. Tibert, et al	2009-12-17	55	SIGNATURE	109	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Dale V. Sandstrom William F. Ho
15316	Woodward v. Woodward  (Consolidated 	2009-12-18	18	SUBSTANTIVE	131	Daniel J. Crothers Dale V. Sandstrom Gerald H. Rustad, D.J. Gerald W. VandeWalle, C.J. I concur in t
15322	Lucas v. Riverside Park Condominiums	2009-12-22	50	SIGNATURE	108	Dale V. Sandstrom Daniel J. Crothers Benny A. Graff, S.J. Ronald E. Goodman, S.J. Gerald W. VandeWal
15325	Interest of B.B.  (CONFIDENTIAL) (Cr	2010-01-12	13	SUBSTANTIVE	465	In Interest of J.S.L., we concluded testimony by lay witnesses regarding chemical dependency and men
15325	Interest of B.B.  (CONFIDENTIAL) (Cr	2010-01-12	14	SUBSTANTIVE	1460	The record establishes S.L.B. was assigned two tasks regarding substance abuse: complete an alcohol 
15325	Interest of B.B.  (CONFIDENTIAL) (Cr	2010-01-12	15	SUBSTANTIVE	696	Shari Fiedler, Supervisor of the Child Protection Program, testified that chemical dependency had be
15325	Interest of B.B.  (CONFIDENTIAL) (Cr	2010-01-12	16	SUBSTANTIVE	844	In his testimony, S.L.B. admitted that he tested positive for cocaine in October 2007, but asserted 
15325	Interest of B.B.  (CONFIDENTIAL) (Cr	2010-01-12	17	SUBSTANTIVE	2938	S.L.B. argues the State did not present clear and convincing evidence to support S.L.B.’s continuing
15327	Heinle v. Heinle	2010-01-12	43	SUBSTANTIVE	114	Carol Ronning Kapsner Daniel J. Crothers Gerald W. VandeWalle, C.J. I concur in the result. Mary Mue
15328	Edwards v. Edwards	2010-01-12	18	SUBSTANTIVE	136	Dale V. Sandstrom Donovan J. Foughty, D.J. Mary Muehlen Maring Gerald W. VandeWalle, C.J. I concur i
